year,image,config,region,market,product,doses,asset,asset_top,asset_hours,asset_utilization,is_approved,raw_priority,provided_priority
2027,SYRINGE,1x,EEMEA,Jordan,Gardasil 9,26601,Carlow SFL 2,0.0,5760.0,0.0003704897768721454,True,1.0,1.0
2027,SYRINGE,1x,EEMEA,Jordan,Gardasil 9,26601,WP B38 SFL,0.0,4032.0,0.0007600334356425595,True,1.0,1.0
2027,VIAL,1x,Canada,Canada,Vaqta - Adult,890,WP B38 VFL,0.0,3456.0,2.9666856534548485e-05,True,1.0,1.0
2027,VIAL,1x,Canada,Canada,Vaqta - Adult,890,Vine,2500000.0,5760.0,1.780011392072909e-05,True,9.55,9.55
2027,SYRINGE,1x,AP (ex. China+India+Japan),Taiwan,Vaxneuvance Adult,8,Carlow SFL,0.0,5760.0,1.1049762827890662e-07,True,1.0,1.0
2027,VIAL,1x,EU,Netherlands,Recombivax HB - Dialysis,80,WP L131 VFL,0.0,0.0,1000000.0,True,1.0,1.0
2027,VIAL,1x,EU,Netherlands,Recombivax HB - Dialysis,80,Vine,2500000.0,5760.0,1.6000102400655366e-06,True,9.55,9.55
2027,SYRINGE,1x,EEMEA,South Africa,Gardasil,1293,WP B38 SFL,0.0,4032.0,3.694309357865604e-05,True,1.0,1.0
2027,SYRINGE,1x,EEMEA,South Africa,Gardasil,1293,Spruce,2500000.0,5760.0,2.1550137920882694e-05,True,9.05,9.05
2027,SYRINGE,1x,EU,Sweden,Vaxneuvance Ped,28327,Carlow SFL,0.0,5760.0,0.0003912582895320735,True,1.0,1.0
2027,SYRINGE,1x,EU,Sweden,Vaxneuvance Ped,28327,Coral,166666.66666666666,5760.1,0.0018884822265012248,True,8.28,8.28
2027,SYRINGE,1x,EU,Croatia,Gardasil 9,11938,Carlow SFL,0.0,5760.0,0.00016489008579919842,True,1.0,1.0
2027,SYRINGE,1x,EU,Croatia,Gardasil 9,11938,WP B38 SFL,0.0,4032.0,0.00034108789724825666,True,1.0,1.0
2027,SYRINGE,1x,EU,Croatia,Gardasil 9,11938,Spruce,2500000.0,5760.0,0.00019896794006148306,True,9.05,9.05
2027,SYRINGE,1x,LA,Brazil,Pneumovax 23,62500,WP B38 SFL,0.0,4032.0,0.0017857257143588576,True,1.0,1.0
2027,SYRINGE,1x,EU,Netherlands,Recombivax HB - Adult,1917,WP B38 SFL,0.0,4032.0,5.477177911081488e-05,True,1.0,1.0
2027,SYRINGE,1x,EU,Netherlands,Recombivax HB - Adult,1917,Spruce,2500000.0,5760.0,3.195020448130868e-05,True,9.05,9.05
2027,SYRINGE,1x,AP (ex. China+India+Japan),"Korea, Republic of",Vaqta - Adult,6635,WP B38 SFL,0.0,4032.0,0.00018957264183633632,True,1.0,1.0
2027,SYRINGE,1x,AP (ex. China+India+Japan),"Korea, Republic of",Vaqta - Adult,6635,Spruce,2500000.0,5760.0,0.00011058404107119618,True,9.05,9.05
2027,VIAL-Diluent,1x,EEMEA,Jordan,Varivax,33560,JHS,0.0,5760.0,0.0011186738261791543,True,8.96,8.96
2027,VIAL-Diluent,1x,EEMEA,Jordan,Varivax,33560,Patheon - Diluent,0.0,5760.0,0.0008390053696343656,True,8.879999999999999,8.879999999999999
2027,SYRINGE,1x,AP (ex. China+India+Japan),Thailand,Gardasil 9,11667,Carlow SFL 2,0.0,5760.0,0.00016249405010215103,True,1.0,1.0
2027,SYRINGE,1x,AP (ex. China+India+Japan),Thailand,Gardasil 9,11667,Carlow SFL,0.0,5760.0,0.00016114697864125045,True,1.0,1.0
2027,SYRINGE,1x,AP (ex. China+India+Japan),Thailand,Gardasil 9,11667,WP B38 SFL,0.0,4032.0,0.00033334499055079667,True,1.0,1.0
2027,VIAL,1x,EEMEA,United Arab Emirates,Vaqta - Pediatric,1111,WP B38 VFL,0.0,3456.0,3.703357034818356e-05,True,1.0,1.0
2027,VIAL,1x,EEMEA,United Arab Emirates,Vaqta - Pediatric,1111,Vine,2500000.0,5760.0,2.222014220891014e-05,True,9.55,9.55
2027,VIAL,1x,US,United States of America,Recombivax HB - Dialysis,3751,WP L131 VFL,0.0,0.0,1000000.0,True,1.0,1.0
2027,VIAL,1x,US,United States of America,Recombivax HB - Dialysis,3751,Vine,2500000.0,5760.0,7.502048013107284e-05,True,9.55,9.55
2027,SYRINGE,1x,EU,Switzerland,Pneumovax 23,750,Carlow SFL,0.0,5760.0,1.0359152651147496e-05,True,1.0,1.0
2027,SYRINGE,1x,EU,Switzerland,Pneumovax 23,750,WP B38 SFL,0.0,4032.0,2.142870857230629e-05,True,1.0,1.0
2027,SYRINGE,1x,EEMEA,South Africa,Gardasil 9,9820,Carlow SFL 2,0.0,5760.0,0.00013676965561010743,True,1.0,1.0
2027,SYRINGE,1x,EEMEA,South Africa,Gardasil 9,9820,WP B38 SFL,0.0,4032.0,0.0002805732242400637,True,1.0,1.0
2027,SYRINGE,1x,EEMEA,Kuwait,Vaxneuvance Ped,16142,Carlow SFL,0.0,5760.0,0.00022295658945976383,True,1.0,1.0
2027,SYRINGE,1x,EU,Norway,Gardasil 9,13576,Carlow SFL 2,0.0,5760.0,0.00018908195973144792,True,1.0,1.0
2027,SYRINGE,1x,EU,Norway,Gardasil 9,13576,Carlow SFL,0.0,5760.0,0.00018751447518930455,True,1.0,1.0
2027,SYRINGE,1x,EU,Norway,Gardasil 9,13576,WP B38 SFL,0.0,4032.0,0.0003878881967701736,True,1.0,1.0
2027,SYRINGE,1x,EU,Norway,Gardasil 9,13576,Spruce,2500000.0,5760.0,0.0002262681147826013,True,9.05,9.05
2027,SYRINGE,1x,EU,Italy,V116 2G PCV,36121,Carlow SFL,0.0,5760.0,0.0004989106038827982,True,1.0,1.0
2027,SYRINGE,1x,EEMEA,South Africa,Pneumovax 23,3264,WP B38 SFL,0.0,4032.0,9.325773970667698e-05,True,1.0,1.0
2027,SYRINGE,1x,LA,Panama,Gardasil 9,8975,WP B38 SFL,0.0,4032.0,0.00025643021258193197,True,1.0,1.0
2027,SYRINGE,1x,LA,Panama,Gardasil 9,8975,Spruce,2500000.0,5760.0,0.00014958429067279364,True,9.05,9.05
2027,SYRINGE,1x,EU,Belgium,Gardasil 9,31109,Carlow SFL,0.0,5760.0,0.00042968383976606326,True,1.0,1.0
2027,SYRINGE,1x,EU,Belgium,Gardasil 9,31109,WP B38 SFL,0.0,4032.0,0.0008888342599678353,True,1.0,1.0
2027,SYRINGE,1x,EU,Belgium,Gardasil 9,31109,Spruce,2500000.0,5760.0,0.0005184866516479039,True,9.05,9.05
2027,VIAL,1x,EU,Belgium,Recombivax HB - Dialysis,192,WP L131 VFL,0.0,0.0,1000000.0,True,1.0,1.0
2027,VIAL,1x,EU,Belgium,Recombivax HB - Dialysis,192,Vine,2500000.0,5760.0,3.840024576157288e-06,True,9.55,9.55
2027,SYRINGE,1x,AP (ex. China+India+Japan),Philippines,Vaxneuvance Ped,12095,Carlow SFL,0.0,5760.0,0.00016705860175417195,True,1.0,1.0
2027,SYRINGE,1x,AP (ex. China+India+Japan),Philippines,Vaxneuvance Ped,12095,Coral,166666.66666666666,5760.1,0.000806339977037184,True,8.28,8.28
2027,VIAL-Diluent,1x,EEMEA,Morocco,Varivax,64270,JHS,0.0,5760.0,0.002142347044354417,True,8.96,8.96
2027,VIAL-Diluent,1x,EEMEA,Morocco,Varivax,64270,Patheon - Diluent,0.0,5760.0,0.001606760283265813,True,8.879999999999999,8.879999999999999
2027,SYRINGE,1x,EU,Croatia,Vaxneuvance Ped,4792,Carlow SFL,0.0,5760.0,6.618807933906506e-05,True,1.0,1.0
2027,SYRINGE,1x,EU,Croatia,Vaxneuvance Ped,4792,Coral,166666.66666666666,5760.1,0.0003194692988807099,True,8.28,8.28
2027,SYRINGE,1x,EU,Cyprus,Vaxneuvance Ped,955,Carlow SFL,0.0,5760.0,1.319065437579448e-05,True,1.0,1.0
2027,SYRINGE,1x,EU,Cyprus,Vaxneuvance Ped,955,Coral,166666.66666666666,5760.1,6.36671912418777e-05,True,8.28,8.28
2027,SYRINGE,1x,EU,Bulgaria,Vaxneuvance Ped,6291,Carlow SFL,0.0,5760.0,8.689257243782519e-05,True,1.0,1.0
2027,SYRINGE,1x,EU,Bulgaria,Vaxneuvance Ped,6291,Coral,166666.66666666666,5760.1,0.00041940345560487186,True,8.28,8.28
2027,VIAL,1x,EU,Spain,Recombivax HB - Dialysis,1255,WP L131 VFL,0.0,0.0,1000000.0,True,1.0,1.0
2027,VIAL,1x,EU,Spain,Recombivax HB - Dialysis,1255,Vine,2500000.0,5760.0,2.5100160641028105e-05,True,9.55,9.55
2027,VIAL,1x,AP (ex. China+India+Japan),Philippines,Gardasil 9,348550,WP B38 VFL,0.0,3456.0,0.011618407691142555,True,1.0,1.0
2027,SYRINGE,1x,EU,Lithuania,V116 2G PCV,1454,Carlow SFL,0.0,5760.0,2.008294393969128e-05,True,1.0,1.0
2027,SYRINGE,1x,AP (ex. China+India+Japan),Not Specified,Gardasil 9,50000,Carlow SFL,0.0,5760.0,0.0006906101767431664,True,1.0,1.0
2027,SYRINGE,1x,AP (ex. China+India+Japan),Not Specified,Gardasil 9,50000,WP B38 SFL,0.0,4032.0,0.0014285805714870862,True,1.0,1.0
2027,VIAL-Diluent,1x,LA,Colombia,ProQuad,1634,JHS,0.0,5760.0,5.44670152555643e-05,True,8.96,8.96
2027,VIAL-Diluent,1x,LA,Colombia,ProQuad,1634,Patheon - Diluent,0.0,5760.0,4.085026144167323e-05,True,8.879999999999999,8.879999999999999
2027,SYRINGE,1x,EU,Austria,Vaqta - Adult,1250,WP B38 SFL,0.0,4032.0,3.571451428717715e-05,True,1.0,1.0
2027,SYRINGE,1x,EU,Austria,Vaqta - Adult,1250,Parkway,0.0,0.0,1000000.0,True,1.0,1.0
2027,SYRINGE,1x,EU,Austria,Vaqta - Adult,1250,Spruce,2500000.0,5760.0,2.0833466667520005e-05,True,9.05,9.05
2027,SYRINGE,1x,EU,Spain,Vaqta - Pediatric,1245,WP B38 SFL,0.0,4032.0,3.557165623002844e-05,True,1.0,1.0
2027,SYRINGE,1x,EU,Spain,Vaqta - Pediatric,1245,Parkway,0.0,0.0,1000000.0,True,1.0,1.0
2027,SYRINGE,1x,EU,Spain,Vaqta - Pediatric,1245,Spruce,2500000.0,5760.0,2.0750132800849927e-05,True,9.05,9.05
2027,SYRINGE,1x,EU,Poland,Vaxneuvance Ped,102,Carlow SFL,0.0,5760.0,1.4088447605560597e-06,True,1.0,1.0
2027,SYRINGE,1x,EU,Poland,Vaxneuvance Ped,102,Coral,166666.66666666666,5760.1,6.8000560279283e-06,True,8.28,8.28
2027,SYRINGE,1x,AP (ex. China+India+Japan),Australia,Vaxneuvance Ped,64935,Carlow SFL,0.0,5760.0,0.0008968954365363501,True,1.0,1.0
2027,SYRINGE,1x,AP (ex. China+India+Japan),Australia,Vaxneuvance Ped,64935,Coral,166666.66666666666,5760.1,0.004329035668367884,True,8.28,8.28
2027,VIAL,1x,EU,Russian Federation,Gardasil,1251,WP B38 VFL,0.0,3456.0,4.170026688170804e-05,True,1.0,1.0
2027,SYRINGE,1x,EEMEA,Oman,Pneumovax 23,659,WP B38 SFL,0.0,4032.0,1.8828691932199793e-05,True,1.0,1.0
2027,VIAL,1x,EEMEA,Kuwait,Vaqta - Adult,1250,WP B38 VFL,0.0,3456.0,4.166693333504001e-05,True,1.0,1.0
2027,VIAL,1x,EEMEA,Kuwait,Vaqta - Adult,1250,Vine,2500000.0,5760.0,2.5000160001024007e-05,True,9.55,9.55
2027,SYRINGE,1x,EEMEA,Oman,Vaxneuvance Ped,19045,Carlow SFL,0.0,5760.0,0.0002630534163214721,True,1.0,1.0
2027,VIAL,1x,AP (ex. China+India+Japan),Taiwan,Vaqta - Pediatric,320,WP B38 VFL,0.0,3456.0,1.0666734933770243e-05,True,1.0,1.0
2027,VIAL,1x,AP (ex. China+India+Japan),Taiwan,Vaqta - Pediatric,320,Vine,2500000.0,5760.0,6.400040960262147e-06,True,9.55,9.55
2027,VIAL,1x,LA,Mexico,Vaqta - Adult,3649,WP B38 VFL,0.0,3456.0,0.00012163411179164881,True,1.0,1.0
2027,VIAL,1x,LA,Mexico,Vaqta - Adult,3649,Vine,2500000.0,5760.0,7.298046707498928e-05,True,9.55,9.55
2027,SYRINGE,1x,EU,Serbia,V116 2G PCV,5930,Carlow SFL,0.0,5760.0,8.190636696173953e-05,True,1.0,1.0
2027,SYRINGE,1x,AP (ex. China+India+Japan),"Korea, Republic of",Vaxneuvance Ped,13940,Carlow SFL,0.0,5760.0,0.0001925421172759948,True,1.0,1.0
2027,SYRINGE,1x,AP (ex. China+India+Japan),"Korea, Republic of",Vaxneuvance Ped,13940,Coral,166666.66666666666,5760.1,0.0009293409904835342,True,8.28,8.28
2027,SYRINGE,1x,EU,Sweden,Vaqta - Adult,2334,WP B38 SFL,0.0,4032.0,6.668614107701718e-05,True,1.0,1.0
2027,SYRINGE,1x,EU,Sweden,Vaqta - Adult,2334,Parkway,0.0,0.0,1000000.0,True,1.0,1.0
2027,SYRINGE,1x,EU,Sweden,Vaqta - Adult,2334,Spruce,2500000.0,5760.0,3.890024896159335e-05,True,9.05,9.05
2027,SYRINGE,1x,LA,Argentina,Gardasil 9,135091,Carlow SFL 2,0.0,5760.0,0.0018815019904302468,True,1.0,1.0
2027,SYRINGE,1x,LA,Argentina,Gardasil 9,135091,Carlow SFL,0.0,5760.0,0.0018659043877282218,True,1.0,1.0
2027,SYRINGE,1x,LA,Argentina,Gardasil 9,135091,WP B38 SFL,0.0,4032.0,0.0038597675596552393,True,1.0,1.0
2027,SYRINGE,1x,EU,Portugal,Gardasil 9,22194,Carlow SFL,0.0,5760.0,0.0003065480452527567,True,1.0,1.0
2027,SYRINGE,1x,EU,Portugal,Gardasil 9,22194,WP B38 SFL,0.0,4032.0,0.0006341183440716878,True,1.0,1.0
2027,SYRINGE,1x,EU,Portugal,Gardasil 9,22194,Spruce,2500000.0,5760.0,0.00036990236737515116,True,9.05,9.05
2027,SYRINGE,1x,EU,Greece,Vaxneuvance Ped,3865,Carlow SFL,0.0,5760.0,5.3384166662246764e-05,True,1.0,1.0
2027,SYRINGE,1x,EU,Greece,Vaxneuvance Ped,3865,Coral,166666.66666666666,5760.1,0.0002576687896857145,True,8.28,8.28
2027,SYRINGE,1x,AP (ex. China+India+Japan),Indonesia,Gardasil 9,3780,Carlow SFL,0.0,5760.0,5.221012936178338e-05,True,1.0,1.0
2027,SYRINGE,1x,AP (ex. China+India+Japan),Indonesia,Gardasil 9,3780,WP B38 SFL,0.0,4032.0,0.00010800069120442372,True,1.0,1.0
2027,SYRINGE,1x,EEMEA,Iran (Islamic Republic of),Vaxneuvance Adult,427,Carlow SFL,0.0,5760.0,5.897810909386641e-06,True,1.0,1.0
2027,SYRINGE,1x,EEMEA,Oman,V116 2G PCV,84,Carlow SFL,0.0,5760.0,1.1602250969285195e-06,True,1.0,1.0
2027,SYRINGE,1x,AP (ex. China+India+Japan),Malaysia,V116 2G PCV,3494,Carlow SFL,0.0,5760.0,4.825983915081247e-05,True,1.0,1.0
2027,SYRINGE,1x,EU,Czech Republic,Vaqta - Adult,1334,WP B38 SFL,0.0,4032.0,3.8114529647275455e-05,True,1.0,1.0
2027,SYRINGE,1x,EU,Czech Republic,Vaqta - Adult,1334,Parkway,0.0,0.0,1000000.0,True,1.0,1.0
2027,SYRINGE,1x,EU,Czech Republic,Vaqta - Adult,1334,Spruce,2500000.0,5760.0,2.223347562757735e-05,True,9.05,9.05
2027,SYRINGE,1x,EU,Czech Republic,V116 2G PCV,3737,Carlow SFL,0.0,5760.0,5.161620460978426e-05,True,1.0,1.0
2027,SYRINGE,1x,EEMEA,Iraq,Vaxneuvance Ped,57395,Carlow SFL,0.0,5760.0,0.0007927514218834807,True,1.0,1.0
2027,SYRINGE,1x,India,India,Gardasil 9,171194,Carlow SFL 2,0.0,5760.0,0.0023843324259182003,True,1.0,1.0
2027,SYRINGE,1x,India,India,Gardasil 9,171194,Carlow SFL,0.0,5760.0,0.002364566371947393,True,1.0,1.0
2027,SYRINGE,1x,India,India,Gardasil 9,171194,WP B38 SFL,0.0,4032.0,0.004891288447103204,True,1.0,1.0
2027,SYRINGE,1x,India,India,Gardasil 9,171194,Spruce,2500000.0,5760.0,0.0028532515941435354,True,9.05,9.05
2027,SYRINGE,1x,AP (ex. China+India+Japan),China (Hong Kong S.A.R.),Vaxneuvance Ped,9297,Carlow SFL,0.0,5760.0,0.00012841205626362435,True,1.0,1.0
2027,SYRINGE,1x,AP (ex. China+India+Japan),China (Hong Kong S.A.R.),Vaxneuvance Ped,9297,Coral,166666.66666666666,5760.1,0.0006198051067808764,True,8.28,8.28
2027,SYRINGE,1x,EEMEA,Iraq,Gardasil 9,4819,Carlow SFL 2,0.0,5760.0,6.711741042618204e-05,True,1.0,1.0
2027,SYRINGE,1x,EEMEA,Iraq,Gardasil 9,4819,Carlow SFL,0.0,5760.0,6.656100883450637e-05,True,1.0,1.0
2027,SYRINGE,1x,EEMEA,Iraq,Gardasil 9,4819,WP B38 SFL,0.0,4032.0,0.00013768659547992536,True,1.0,1.0
2027,SYRINGE-Diluent,1x,LA,Puerto Rico,Varivax,1651,Aspen,0.0,5760.0,3.3019830938465594e-05,True,7.282,7.282
2027,SYRINGE-Diluent,1x,LA,Puerto Rico,Varivax,1651,Baxter - Diluent,416666.6666666667,2036.7,0.0002490246469301105,True,7.8,7.8
2027,SYRINGE-Diluent,1x,LA,Puerto Rico,Varivax,1651,Vetter,0.0,5760.0,0.00016510105664676255,True,8.68,8.68
2027,SYRINGE,1x,AP (ex. China+India+Japan),Thailand,V116 2G PCV,417,Carlow SFL,0.0,5760.0,5.759688874038008e-06,True,1.0,1.0
2027,VIAL-Diluent,1x,LA,Colombia,Varivax,106507,JHS,0.0,5760.0,0.0035502560549720854,True,8.96,8.96
2027,VIAL-Diluent,1x,LA,Colombia,Varivax,106507,Patheon - Diluent,0.0,5760.0,0.002662692041229064,True,8.879999999999999,8.879999999999999
2027,SYRINGE,1x,EU,Lithuania,Gardasil 9,3817,Carlow SFL,0.0,5760.0,5.2721180892573326e-05,True,1.0,1.0
2027,SYRINGE,1x,EU,Lithuania,Gardasil 9,3817,WP B38 SFL,0.0,4032.0,0.00010905784082732416,True,1.0,1.0
2027,SYRINGE,1x,EU,Lithuania,Gardasil 9,3817,Spruce,2500000.0,5760.0,6.361707381593909e-05,True,9.05,9.05
2027,SYRINGE,1x,EU,Poland,Gardasil,6887,WP B38 SFL,0.0,4032.0,0.00019677268791663124,True,1.0,1.0
2027,SYRINGE,1x,EU,Poland,Gardasil,6887,Spruce,2500000.0,5760.0,0.00011478406795136821,True,9.05,9.05
2027,SYRINGE,1x,EU,Serbia,Vaxneuvance Ped,13945,Carlow SFL,0.0,5760.0,0.0001926111782936691,True,1.0,1.0
2027,SYRINGE,1x,EU,Serbia,Vaxneuvance Ped,13945,Coral,166666.66666666666,5760.1,0.0009296743265633347,True,8.28,8.28
2027,VIAL,1x,Canada,Canada,Recombivax HB - Dialysis,1699,WP L131 VFL,0.0,0.0,1000000.0,True,1.0,1.0
2027,VIAL,1x,Canada,Canada,Recombivax HB - Dialysis,1699,Vine,2500000.0,5760.0,3.398021747339183e-05,True,9.55,9.55
2027,SYRINGE,1x,EU,Greece,Recombivax - HB Pediatric,150,WP B38 SFL,0.0,4032.0,4.285741714461258e-06,True,1.0,1.0
2027,SYRINGE,1x,EU,Greece,Recombivax - HB Pediatric,150,Spruce,2500000.0,5760.0,2.5000160001024006e-06,True,9.05,9.05
2027,SYRINGE,1x,LA,Argentina,Vaxneuvance Ped,7327,Carlow SFL,0.0,5760.0,0.00010120201529994361,True,1.0,1.0
2027,SYRINGE,1x,LA,Argentina,Vaxneuvance Ped,7327,Coral,166666.66666666666,5760.1,0.0004884706913395162,True,8.28,8.28
2027,SYRINGE,1x,EU,Switzerland,V116 2G PCV,1175,Carlow SFL,0.0,5760.0,1.622933915346441e-05,True,1.0,1.0
2027,SYRINGE,1x,EU,Belgium,V116 2G PCV,16418,Carlow SFL,0.0,5760.0,0.00022676875763538614,True,1.0,1.0
2027,SYRINGE,1x,EU,Macedonia,Vaxneuvance Ped,1372,Carlow SFL,0.0,5760.0,1.8950343249832484e-05,True,1.0,1.0
2027,SYRINGE,1x,EU,Macedonia,Vaxneuvance Ped,1372,Coral,166666.66666666666,5760.1,9.146742029723163e-05,True,8.28,8.28
2027,SYRINGE,1x,EU,Netherlands,Vaqta - Adult,6667,WP B38 SFL,0.0,4032.0,0.00019048693340208806,True,1.0,1.0
2027,SYRINGE,1x,EU,Netherlands,Vaqta - Adult,6667,Parkway,0.0,0.0,1000000.0,True,1.0,1.0
2027,SYRINGE,1x,EU,Netherlands,Vaqta - Adult,6667,Spruce,2500000.0,5760.0,0.0001111173778178847,True,9.05,9.05
2027,SYRINGE,1x,AP (ex. China+India+Japan),Philippines,Gardasil,4510,WP B38 SFL,0.0,4032.0,0.00012885796754813516,True,1.0,1.0
2027,SYRINGE,1x,EEMEA,Saudi Arabia,Vaxneuvance Adult,5187,Carlow SFL,0.0,5760.0,7.164389973533609e-05,True,1.0,1.0
2027,SYRINGE,1x,EU,Spain,Vaxneuvance Ped,39661,Carlow SFL,0.0,5760.0,0.0005478058043962144,True,1.0,1.0
2027,SYRINGE,1x,EU,Spain,Vaxneuvance Ped,39661,Coral,166666.66666666666,5760.1,0.002644088452192787,True,8.28,8.28
2027,SYRINGE,1x,EU,Slovenia,Gardasil 9,5988,Carlow SFL,0.0,5760.0,8.270747476676161e-05,True,1.0,1.0
2027,SYRINGE,1x,EU,Slovenia,Gardasil 9,5988,WP B38 SFL,0.0,4032.0,0.00017108680924129342,True,1.0,1.0
2027,SYRINGE,1x,EU,Slovenia,Gardasil 9,5988,Spruce,2500000.0,5760.0,9.980063872408782e-05,True,9.05,9.05
2027,VIAL-Diluent,1x,LA,Costa Rica,Varivax,8876,JHS,0.0,5760.0,0.0002958685602254521,True,8.96,8.96
2027,VIAL-Diluent,1x,LA,Costa Rica,Varivax,8876,Patheon - Diluent,0.0,5760.0,0.0002219014201690891,True,8.879999999999999,8.879999999999999
2027,SYRINGE,1x,AP (ex. China+India+Japan),Indonesia,Vaxneuvance Ped,8513,Carlow SFL,0.0,5760.0,0.00011758328869229151,True,1.0,1.0
2027,SYRINGE,1x,AP (ex. China+India+Japan),Indonesia,Vaxneuvance Ped,8513,Coral,166666.66666666666,5760.1,0.0005675380094681727,True,8.28,8.28
2027,SYRINGE,1x,EEMEA,Morocco,Gardasil 9,31893,Spruce,2500000.0,5760.0,0.0005315534019417724,True,9.05,9.05
2027,SYRINGE,1x,AP (ex. China+India+Japan),"Korea, Republic of",Gardasil 9,199131,Carlow SFL 2,0.0,5760.0,0.0027734295612318023,True,1.0,1.0
2027,SYRINGE,1x,AP (ex. China+India+Japan),"Korea, Republic of",Gardasil 9,199131,Carlow SFL,0.0,5760.0,0.0027504379021008694,True,1.0,1.0
2027,SYRINGE,1x,AP (ex. China+India+Japan),"Korea, Republic of",Gardasil 9,199131,WP B38 SFL,0.0,4032.0,0.005689493555615898,True,1.0,1.0
2027,SYRINGE,1x,AP (ex. China+India+Japan),"Korea, Republic of",Gardasil 9,199131,Spruce,2500000.0,5760.0,0.003318871240775941,True,9.05,9.05
2027,VIAL,1x,LA,Bahamas,Vaqta - Adult,21,WP B38 VFL,0.0,3456.0,7.000044800286722e-07,True,1.0,1.0
2027,SYRINGE,1x,AP (ex. China+India+Japan),Australia,Gardasil 9,59370,Carlow SFL,0.0,5760.0,0.0008200305238648358,True,1.0,1.0
2027,SYRINGE,1x,AP (ex. China+India+Japan),Australia,Gardasil 9,59370,WP B38 SFL,0.0,4032.0,0.001696296570583766,True,1.0,1.0
2027,SYRINGE,1x,AP (ex. China+India+Japan),Australia,Gardasil 9,59370,Spruce,2500000.0,5760.0,0.0009895063328405301,True,9.05,9.05
2027,SYRINGE,1x,AP (ex. China+India+Japan),Australia,V116 2G PCV,5995,Carlow SFL,0.0,5760.0,8.280416019150565e-05,True,1.0,1.0
2027,SYRINGE,1x,EU,Finland,Recombivax - HB Pediatric,1000,WP B38 SFL,0.0,4032.0,2.857161142974172e-05,True,1.0,1.0
2027,SYRINGE,1x,EU,Finland,Recombivax - HB Pediatric,1000,Spruce,2500000.0,5760.0,1.6666773334016e-05,True,9.05,9.05
2027,SYRINGE,1x,EEMEA,Morocco,V116 2G PCV,27397,Carlow SFL,0.0,5760.0,0.0003784129402446506,True,1.0,1.0
2027,SYRINGE,1x,EU,Denmark,Gardasil 9,20917,Carlow SFL,0.0,5760.0,0.00028890986133873624,True,1.0,1.0
2027,SYRINGE,1x,EU,Denmark,Gardasil 9,20917,WP B38 SFL,0.0,4032.0,0.0005976323962759077,True,1.0,1.0
2027,SYRINGE,1x,EU,Denmark,Gardasil 9,20917,Spruce,2500000.0,5760.0,0.00034861889782761274,True,9.05,9.05
2027,LYO,1x,US,United States of America,Varivax,397495,VMF 101,1333333.3333333333,5760.0,0.01204523294894769,True,9.0,9.0
2027,LYO,1x,US,United States of America,Varivax,397495,WP L127,583333.3333333334,2026.1,0.05678521992104458,True,9.0,9.0
2027,LYO,1x,US,United States of America,Varivax,397495,Winterfell,0.0,0.0,1000000.0,True,9.0,9.0
2027,LYO,1x,US,United States of America,Varivax,397495,VMF 102,2583333.3333333335,4765.0,0.011690967174557101,True,9.0,9.0
2027,SYRINGE,1x,EU,Greece,V116 2G PCV,7901,Carlow SFL,0.0,5760.0,0.00010913022012895516,True,1.0,1.0
2027,SYRINGE,1x,LA,Panama,Vaxneuvance Adult,31571,Carlow SFL,0.0,5760.0,0.0004360650777991701,True,1.0,1.0
2027,SYRINGE,1x,EU,Hungary,Pneumovax 23,977,Carlow SFL,0.0,5760.0,1.3494522853561472e-05,True,1.0,1.0
2027,SYRINGE,1x,EU,Hungary,Pneumovax 23,977,WP B38 SFL,0.0,4032.0,2.791446436685766e-05,True,1.0,1.0
2027,LYO,1x,Canada,Canada,Varivax,18353,VMF 101,1333333.3333333333,5760.0,0.0005561482793797079,True,9.0,9.0
2027,LYO,1x,Canada,Canada,Varivax,18353,WP L127,583333.3333333334,2026.1,0.002621867296974632,True,9.0,9.0
2027,LYO,1x,Canada,Canada,Varivax,18353,Winterfell,0.0,0.0,1000000.0,True,9.0,9.0
2027,LYO,1x,Canada,Canada,Varivax,18353,VMF 102,2583333.3333333335,4765.0,0.0005397912440524949,True,9.0,9.0
2027,VIAL-Diluent,1x,LA,Argentina,Varivax,45161,JHS,0.0,5760.0,0.0015053763010749936,True,8.96,8.96
2027,VIAL-Diluent,1x,LA,Argentina,Varivax,45161,Patheon - Diluent,0.0,5760.0,0.001129032225806245,True,8.879999999999999,8.879999999999999
2027,SYRINGE,1x,AP (ex. China+India+Japan),Singapore,V116 2G PCV,2502,Carlow SFL,0.0,5760.0,3.4558133244228046e-05,True,1.0,1.0
2027,SYRINGE,1x,LA,Mexico,V116 2G PCV,457,Carlow SFL,0.0,5760.0,6.31217701543254e-06,True,1.0,1.0
2027,SYRINGE,1x,EU,Spain,V116 2G PCV,29762,Carlow SFL,0.0,5760.0,0.00041107880160460235,True,1.0,1.0
2027,VIAL,1x,EEMEA,Morocco,Gardasil,50857,WP B38 VFL,0.0,3456.0,0.001695244182896104,True,1.0,1.0
2027,VIAL,1x,EEMEA,Morocco,Gardasil,50857,Vine,2500000.0,5760.0,0.0010171465097376623,True,9.55,9.55
2027,SYRINGE,1x,EU,Sweden,Gardasil 9,32284,Carlow SFL,0.0,5760.0,0.00044591317891952767,True,1.0,1.0
2027,SYRINGE,1x,EU,Sweden,Gardasil 9,32284,WP B38 SFL,0.0,4032.0,0.0009224059033977818,True,1.0,1.0
